(eV/atm)   strct.         DFT              NN               NN-DFT    path
-----------------------------------------------------------------------------------------
trn000223 e000256       -3.123414        -3.130369        -0.006954  ./DATA/100/00/GA/G019/M024/
trn000224 e000257       -3.120508        -3.119901         0.000607  ./DATA/100/00/GA/G022/M022/
trn000225 e000258       -3.162991        -3.172707        -0.009715  ./DATA/100/00/GA/G003/M022/
trn000226 e000259       -2.418082        -2.413139         0.004942  ./DATA/200/56/
trn000227 e000260       -2.554775        -2.545831         0.008944  ./DATA/200/52/
trn000228 e000261       -3.244144        -3.243850         0.000294  ./DATA/100/00/GA/G011/M023/
trn000229 e000262       -3.173052        -3.193461        -0.020409  ./DATA/100/00/GA/G019/M022/
trn000230 e000263       -1.435239        -1.441312        -0.006073  ./DATA/000/150/
trn000231 e000264       -3.185137        -3.190003        -0.004867  ./DATA/100/00/GA/G009/M028/
trn000232 e000265       -3.265398        -3.267773        -0.002375  ./DATA/100/00/GA/G016/M020/
trn000233 e000266       -3.168302        -3.182180        -0.013878  ./DATA/100/00/GA/G024/M027/
trn000234 e000267       -1.122237        -1.124599        -0.002362  ./DATA/000/096/
trn000235 e000268       -1.449207        -1.445214         0.003993  ./DATA/000/132/
trn000236 e000269       -3.299500        -3.292475         0.007025  ./DATA/100/00/GA/G008/M029/
trn000237 e000271       -2.929670        -2.926169         0.003500  ./DATA/100/00/GA/G013/M026/
trn000238 e000272       -2.889092        -2.874866         0.014226  ./DATA/200/22/
trn000239 e000273       -2.798713        -2.785962         0.012751  ./DATA/100/00/GA/G020/M022/
trn000240 e000274       -3.041247        -3.049950        -0.008703  ./DATA/100/00/GA/G012/M024/
trn000241 e000275       -3.258965        -3.250501         0.008464  ./DATA/100/00/GA/G014/M027/
trn000242 e000276       -0.923556        -0.919065         0.004491  ./DATA/000/088/
trn000243 e000277       -2.903339        -2.900499         0.002841  ./DATA/100/00/GA/G014/M024/
trn000244 e000278       -2.932228        -2.950782        -0.018554  ./DATA/100/00/GA/G010/M029/
trn000245 e000279       -1.444665        -1.440449         0.004217  ./DATA/000/129/
trn000246 e000280       -3.216222        -3.207047         0.009175  ./DATA/100/00/GA/G007/M020/
trn000247 e000281       -3.044608        -3.066364        -0.021756  ./DATA/100/00/GA/G009/M025/
trn000248 e000282       -3.232957        -3.234544        -0.001587  ./DATA/100/00/GA/G009/M029/
trn000249 e000283       -2.970154        -2.998732        -0.028578  ./DATA/100/00/GA/G005/M026/
trn000250 e000285       -3.256429        -3.254380         0.002048  ./DATA/100/00/GA/G015/M024/
trn000251 e000287       -3.004069        -2.997886         0.006183  ./DATA/200/25/
trn000252 e000288       -3.235425        -3.237895        -0.002470  ./DATA/100/00/GA/G013/M023/
trn000253 e000289       -3.218401        -3.218079         0.000322  ./DATA/100/00/GA/G013/M020/
trn000254 e000290       -2.996163        -2.977412         0.018751  ./DATA/100/00/GA/G006/M025/
trn000255 e000291       -2.982117        -2.984924        -0.002807  ./DATA/100/00/GA/G018/M020/
trn000256 e000292       -2.711575        -2.655658         0.055916  ./DATA/100/00/GA/G000/M020/
trn000257 e000293       -2.890554        -2.884404         0.006150  ./DATA/100/00/GA/G012/M027/
trn000258 e000294       -3.057037        -3.059388        -0.002352  ./DATA/100/00/GA/G021/M020/
trn000259 e000295       -1.442428        -1.438360         0.004068  ./DATA/000/128/
trn000260 e000296       -2.796469        -2.783566         0.012903  ./DATA/100/00/GA/G017/M022/
trn000261 e000297       -1.448035        -1.443864         0.004171  ./DATA/000/131/
trn000262 e000298       -2.880213        -2.842436         0.037777  ./DATA/100/00/GA/G011/M026/
trn000263 e000299       -1.387366        -1.387487        -0.000121  ./DATA/000/116/
trn000264 e000300       -1.440498        -1.435997         0.004501  ./DATA/000/127/
trn000265 e000301       -3.118772        -3.125088        -0.006316  ./DATA/100/00/GA/G021/M023/
trn000266 e000302       -3.177764        -3.172152         0.005611  ./DATA/100/00/GA/G000/M023/
trn000267 e000303       -1.442950        -1.444655        -0.001705  ./DATA/000/147/
trn000268 e000304       -3.160683        -3.155160         0.005523  ./DATA/100/00/GA/G003/M027/
trn000269 e000305       -2.952654        -2.978228        -0.025574  ./DATA/100/00/GA/G018/M025/
trn000270 e000306       -3.007379        -2.993358         0.014020  ./DATA/100/00/GA/G005/M022/
trn000271 e000307       -2.873414        -2.860006         0.013408  ./DATA/100/00/GA/G010/M024/
trn000272 e000308       -2.688829        -2.683448         0.005381  ./DATA/200/48/
trn000273 e000309       -3.122285        -3.120963         0.001323  ./DATA/100/00/GA/G007/M023/
trn000274 e000310       -3.052374        -3.062481        -0.010106  ./DATA/100/00/GA/G017/M025/
trn000275 e000311       -3.010718        -3.038273        -0.027556  ./DATA/100/00/GA/G017/M026/
trn000276 e000312       -2.878338        -2.878419        -0.000081  ./DATA/100/00/GA/G009/M027/
trn000277 e000313       -3.276651        -3.270563         0.006088  ./DATA/100/00/GA/G011/M024/
trn000278 e000314       -1.324160        -1.327590        -0.003430  ./DATA/000/109/
trn000279 e000315       -3.220022        -3.225330        -0.005308  ./DATA/100/00/GA/G015/M025/
trn000280 e000316       -3.212076        -3.213019        -0.000942  ./DATA/100/00/GA/G012/M022/
trn000281 e000317       -3.190826        -3.199255        -0.008429  ./DATA/100/00/GA/G001/M023/
trn000282 e000319       -2.965212        -2.954526         0.010687  ./DATA/100/00/GA/G024/M020/
trn000283 e000321       -2.931510        -2.926858         0.004653  ./DATA/100/00/GA/G003/M026/
trn000284 e000322       -3.213702        -3.212535         0.001167  ./DATA/100/00/GA/G021/M026/
trn000285 e000324       -1.445027        -1.445597        -0.000569  ./DATA/000/146/
trn000286 e000325       -1.075648        -1.079776        -0.004129  ./DATA/000/094/
trn000287 e000327       -2.622431        -2.614479         0.007953  ./DATA/200/50/
trn000288 e000328       -1.312184        -1.316632        -0.004448  ./DATA/000/108/
trn000289 e000329       -1.445855        -1.447184        -0.001329  ./DATA/000/144/
trn000290 e000331       -3.251193        -3.252229        -0.001035  ./DATA/100/00/GA/G005/M029/
trn000291 e000332       -3.308694        -3.299478         0.009216  ./DATA/100/00/GA/G013/M029/
trn000292 e000334       -3.249280        -3.242396         0.006884  ./DATA/100/00/GA/G012/M026/
trn000293 e000335       -3.245205        -3.241716         0.003489  ./DATA/100/00/GA/G022/M027/
trn000294 e000336       -2.410204        -2.434949        -0.024745  ./DATA/200/16/
trn000295 e000337       -1.452841        -1.449098         0.003743  ./DATA/000/139/
trn000296 e000338       -3.244467        -3.240950         0.003517  ./DATA/100/00/GA/G015/M028/
trn000297 e000339       -2.288031        -2.342809        -0.054778  ./DATA/200/15/
trn000298 e000340       -1.453728        -1.448878         0.004850  ./DATA/000/137/
trn000299 e000341       -3.016172        -3.021783        -0.005611  ./DATA/100/00/GA/G000/M029/
